Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1994","1994","mil toneladas","168017.955943","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1995","1995","mil toneladas","172839.579679","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1996","1996","mil toneladas","180356.214751","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1997","1997","mil toneladas","188323.302706","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1998","1998","mil toneladas","191268.67573","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","1999","1999","mil toneladas","192063.614548","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2000","2000","mil toneladas","198303.798601","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2001","2001","mil toneladas","203590.028159","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2002","2002","mil toneladas","192941.455772","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2003","2003","mil toneladas","191835.09729","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2004","2004","mil toneladas","188417.00058","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2005","2005","mil toneladas","191286.549343","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2006","2006","mil toneladas","184946.893018","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2007","2007","mil toneladas","187849.457115","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2008","2008","mil toneladas","184703.840482","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2009","2009","mil toneladas","177150.216841","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2010","2010","mil toneladas","179456.388641","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2011","2011","mil toneladas","173828.945281","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2012","2012","mil toneladas","167341.319841","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2013","2013","mil toneladas","176139.103649","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2014","2014","mil toneladas","180943.213044","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2015","2015","mil toneladas","173704.937597","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2016","2016","mil toneladas","168500.229788","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2017","2017","mil toneladas","163270.549998","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2018","2018","mil toneladas","166281.883064","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2019","2019","mil toneladas","160850.388093","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2020","2020","mil toneladas","159902.230827","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6505","Consumo de alimentos en los hogares","2021","2021","mil toneladas","167890.635828","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","1990","1990","mil toneladas","3595.149988","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","1991","1991","mil toneladas","3602.57483","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","1992","1992","mil toneladas","3599.18753","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","1993","1993","mil toneladas","3604.976565","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","1994","1994","mil toneladas","3618.844871","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","1995","1995","mil toneladas","3632.887616","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","1996","1996","mil toneladas","3637.243338","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","1997","1997","mil toneladas","3648.059942","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","1998","1998","mil toneladas","3656.496377","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","1999","1999","mil toneladas","3665.158977","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2000","2000","mil toneladas","3682.60673","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2001","2001","mil toneladas","3685.550848","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2002","2002","mil toneladas","3710.194178","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2003","2003","mil toneladas","3706.537485","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2004","2004","mil toneladas","3718.670211","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2005","2005","mil toneladas","3739.829449","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2006","2006","mil toneladas","3751.297921","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2007","2007","mil toneladas","3765.339298","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2008","2008","mil toneladas","3772.746696","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2009","2009","mil toneladas","3771.02727","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2010","2010","mil toneladas","3778.501465","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2011","2011","mil toneladas","3788.148702","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2012","2012","mil toneladas","3793.988655","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2013","2013","mil toneladas","3799.280274","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2014","2014","mil toneladas","3804.296441","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2015","2015","mil toneladas","3808.417069","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2016","2016","mil toneladas","3810.699198","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2017","2017","mil toneladas","3817.674646","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2018","2018","mil toneladas","3825.259086","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2019","2019","mil toneladas","3827.531381","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2020","2020","mil toneladas","3821.034252","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6990","Incineración de materiales alimenticios","2021","2021","mil toneladas","3318.603568","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1990","1990","mil toneladas","57312.581023","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1991","1991","mil toneladas","61094.653797","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1992","1992","mil toneladas","66238.375723","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1993","1993","mil toneladas","65839.037399","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1994","1994","mil toneladas","72512.516231","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1995","1995","mil toneladas","83932.673776","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1996","1996","mil toneladas","92821.000713","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1997","1997","mil toneladas","95695.69437","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1998","1998","mil toneladas","103824.125354","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1999","1999","mil toneladas","112151.38031","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2000","2000","mil toneladas","111509.567474","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2001","2001","mil toneladas","117785.529265","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2002","2002","mil toneladas","136366.05294","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2003","2003","mil toneladas","149390.170277","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2004","2004","mil toneladas","156987.015473","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2005","2005","mil toneladas","157009.123064","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2006","2006","mil toneladas","164664.700041","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2007","2007","mil toneladas","171599.574113","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2008","2008","mil toneladas","172550.445707","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2009","2009","mil toneladas","185499.577609","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2010","2010","mil toneladas","192004.012123","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2011","2011","mil toneladas","199959.986534","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2012","2012","mil toneladas","201866.1486","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2013","2013","mil toneladas","216511.560439","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2014","2014","mil toneladas","231291.285247","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2015","2015","mil toneladas","227286.93659","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2016","2016","mil toneladas","225088.767107","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2017","2017","mil toneladas","203928.1224","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2018","2018","mil toneladas","193129.230809","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2019","2019","mil toneladas","195084.822227","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2020","2020","mil toneladas","203023.614038","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2021","2021","mil toneladas","214914.805001","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1990","1990","mil toneladas","17944.563426","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1991","1991","mil toneladas","17979.557591","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1992","1992","mil toneladas","18823.599799","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1993","1993","mil toneladas","19635.398478","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1994","1994","mil toneladas","19982.477676","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1995","1995","mil toneladas","21425.053728","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1996","1996","mil toneladas","22583.155206","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1997","1997","mil toneladas","22712.736079","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1998","1998","mil toneladas","22467.011808","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1999","1999","mil toneladas","23811.330872","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2000","2000","mil toneladas","23545.177074","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2001","2001","mil toneladas","24335.508023","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2002","2002","mil toneladas","25547.795378","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2003","2003","mil toneladas","28049.316578","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2004","2004","mil toneladas","31225.683221","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2005","2005","mil toneladas","31309.336246","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2006","2006","mil toneladas","31219.815106","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2007","2007","mil toneladas","31071.889853","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2008","2008","mil toneladas","32007.318812","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2009","2009","mil toneladas","31146.296826","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2010","2010","mil toneladas","32826.506265","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2011","2011","mil toneladas","31059.973519","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2012","2012","mil toneladas","32111.989755","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2013","2013","mil toneladas","31210.238806","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2014","2014","mil toneladas","30156.033322","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2015","2015","mil toneladas","32265.557949","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2016","2016","mil toneladas","33561.834066","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2017","2017","mil toneladas","31479.230359","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2018","2018","mil toneladas","29999.538649","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2019","2019","mil toneladas","29812.520503","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2020","2020","mil toneladas","12181.340244","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2021","2021","mil toneladas","29290.081078","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","1990","1990","mil toneladas","142999.864181","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","1991","1991","mil toneladas","146912.338759","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","1992","1992","mil toneladas","155210.349966","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","1993","1993","mil toneladas","166224.945035","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","1994","1994","mil toneladas","168522.85832","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","1995","1995","mil toneladas","190133.524435","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","1996","1996","mil toneladas","175998.65178","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","1997","1997","mil toneladas","168818.054055","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","1998","1998","mil toneladas","179025.885598","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","1999","1999","mil toneladas","159357.513148","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2000","2000","mil toneladas","162144.416151","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2001","2001","mil toneladas","168764.409982","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2002","2002","mil toneladas","180053.615967","E","Valor estimado"
